InvoiceNo,SKU,Quantity,Discount,Order Date,Order Month,Order Year,Customer ID,Payment Method,SalesChannel,Shipping Date,Shipping Month,Shipping Year,Product Category,Subcategory,Season,Product Gender,Price,Cost,Country,Customer Name,Customer Gender,Age,ShipmentProvider,Warehouse,Priority
102785,SCK-AS-U-700112360,"	8",0.15,20/3/2020,3,2020,19248,paypall,On Line,21\3\2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Spain,Ileana Angelina Pinedo Tirado,Female,34,UPS,Paris,High
103166,SCK-AS-U-700112360,"	8",0.15,12/3/2020,3,2020,29361,paypall ,On Line,3/24/2020,3,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Sweden,Maria Bjrklund,@female,18,DHL,Berlin,Low
103212,SCK-AS-U-700112360,"	8",0.15,22/3/2020,3,2020,87573, Cash ,On Line ,4/2/2020,4,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,United Kingdom,Patrick Thompson,@male,44,UPS,London,Low
108964,SCK-AS-U-700112360,"	8",0.15,10/9/2020,9,2020,39809, Cash ,On Line ,9/18/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Portugal,Benedita Fernandes,Female,33,UPS,Paris,Low
109577,SCK-AS-U-700112360,"	8",0.15,26/10/2020,10,2020,93544, paypall ,On Line,10/27/2020,10,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Norway,Karin Strm,@female,50,FedEx,Berlin,High
109832,SCK-AS-U-700112360,"	8",0.15,7/10/2020,10,2020,74310, paypall,On Line ,19\10\2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Netherlands,Wouter Schagen,@male,29,FedEx,Amsterdam,Low
100161,SCK-AS-U-700112360,"	7",0.2,13/1/2020,1,2020,63722,Credit Card ,On Line,1/23/2020,1,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,United States,Kendra Hale,Female,41,DHL,Amsterdam,Low
100171,SCK-AS-U-700112360,"	7",0.2,16/1/2020,1,2020,81293, paypall ,On Line,1/23/2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Netherlands,Elin Booden,@female,33,FedEx,Amsterdam,Medium
100826,SCK-AS-U-700112360,"	7",0.2,3/2/2020,2,2020,16461,Cash,On Line,2/4/2020,2,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Sweden,Matilda Larsson,@female,21,FedEx,Berlin,High
101281,SCK-AS-U-700112360,"	7",0.2,14/2/2020,2,2020,78368, Credit Card ,On Line,20\2\2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Norway,Astrid-Trine Holm,@male,60,DHL,Berlin,Medium
106045,SCK-AS-U-700112360,"	7",0.2,22/6/2020,6,2020,97743,Cash,On Line,6/28/2020,6,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Norway,Maren Arnesen,@male,30,DHL,Berlin,Medium
107539,SCK-AS-U-700112360,"	7",0.2,15/8/2020,8,2020,26508, paypall,On Line ,21\8\2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,France,Maggie de Prvost,Female,35,UPS,Paris,Medium
107940,SCK-AS-U-700112360,"	7",0.2,16/8/2020,8,2020,64247,Credit Card,On Line ,8/28/2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Netherlands,Lieve van Breukeleveen,@male,29,DHL,Amsterdam,Low
112830,SCK-AS-U-700112360,"	7",0.2,1/12/2020,12,2020,56082, Credit Card,On Line,12/12/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Italy,Veronica Carli,Female,51,UPS,Rome,Low
113975,SCK-AS-U-700112360,"	7",0.2,12/12/2020,12,2020,41848,Credit Card,On Line ,12/14/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Australia,Mr. Daniel Davis,Male,56,FedEx,Amsterdam,High
114108,SCK-AS-U-700112360,"	7",0.2,1/12/2020,12,2020,81980, paypall ,On Line,4\12\2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Portugal,Gonalo Nunes,Male,31,FedEx,Paris,High
100225,SCK-AS-U-700112360,"	6",0.2,1/1/2020,1,2020,62763, Credit Card ,On Line,4\1\2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Netherlands,Vince Dekker,@female,29,FedEx,Amsterdam,High
100547,SCK-AS-U-700112360,"	6",0.2,8/1/2020,1,2020,84446, Credit Card,On Line ,18\1\2020,1,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Spain,Clarisa del Puig,Female,29,DHL,Paris,Low
100586,SCK-AS-U-700112360,"	6",0.2,9/1/2020,1,2020,12138,paypall,On Line,1/10/2020,1,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Belgium,Jrme de la Boyer,Male,49,DHL,Berlin,High
101341,SCK-AS-U-700112360,"	6",0.2,14/2/2020,2,2020,34114, Cash,On Line ,2/27/2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,France,Jules Lecomte-Guibert,Male,22,UPS,Paris,Low
105772,SCK-AS-U-700112360,"	6",0.2,2/6/2020,6,2020,23173,Cash ,On Line ,6/8/2020,6,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,France,Charlotte de la Rousseau,Female,47,UPS,Paris,Medium
106402,SCK-AS-U-700112360,"	6",0.2,14/6/2020,6,2020,82191,Credit Card,On Line ,24\6\2020,6,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Australia,Robert Greer,Male,59,DHL,Amsterdam,Low
106441,SCK-AS-U-700112360,"	6",0.2,27/6/2020,6,2020,69359,Cash,On Line,11\7\2020,7,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Spain,Leopoldo de Hernandez,@male,43,FedEx,Paris,Low
107511,SCK-AS-U-700112360,"	6",0.2,7/8/2020,8,2020,81233, Credit Card ,On Line ,8/10/2020,8,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,United States,Jennifer Johnson,@female,46,UPS,Amsterdam,High
113591,SCK-AS-U-700112360,"	6",0.2,31/12/2020,12,2020,57472,paypall,On Line ,10\1\2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Belgium,Eugne Fernandes,Male,50,FedEx,Berlin,Low
114133,SCK-AS-U-700112360,"	6",0.2,28/12/2020,12,2020,62092,Cash,On Line,1\1\2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Australia,Jeremiah King,@male,28,FedEx,Amsterdam,Medium
114572,SCK-AS-U-700112360,"	6",0.2,12/12/2020,12,2020,76840, Credit Card,On Line ,12/18/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Spain,Ana Beln Bar Vilanova,Female,31,UPS,Paris,Medium
114866,SCK-AS-U-700112360,"	6",0.2,28/12/2020,12,2020,26121, Cash,On Line,1/3/2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Belgium,Sylvie du Denis,@female,51,FedEx,Berlin,Medium
114975,SCK-AS-U-700112360,"	6",0.2,9/12/2020,12,2020,34960, Credit Card ,On Line,11\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Netherlands,Lindsey van Doorn,Male,31,UPS,Amsterdam,High
115033,SCK-AS-U-700112360,"	6",0.2,13/12/2020,12,2020,66267, Cash ,On Line,12/18/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Australia,Diane Sanders,@female,53,DHL,Amsterdam,Medium
100250,SCK-AS-U-700112360,"	9",0.2,21/1/2020,1,2020,57625, Credit Card ,On Line,31\1\2020,1,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Australia,Kurt Ali,Male,54,DHL,Amsterdam,Low
108101,SCK-AS-U-700112360,"	9",0.2,30/8/2020,8,2020,52994, Cash,On Line ,9/6/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Italy,Elvira Travia,@female,30,DHL,Rome,Medium
113950,SCK-AS-U-700112360,"	9",0.2,14/12/2020,12,2020,37208,paypall ,On Line,12/15/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,United Kingdom,Dr Sharon Morris,@female,54,UPS,London,High
114500,SCK-AS-U-700112360,"	9",0.2,28/12/2020,12,2020,95864, paypall ,On Line ,1/9/2021,1,2021,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Australia,Danielle Massey,@female,45,FedEx,Amsterdam,Low
100631,SCK-AS-U-700112360,"	8",0.2,1/1/2020,1,2020,97261, paypall ,On Line,8\1\2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Italy,Marisa Desio,Female,19,DHL,Rome,Medium
100653,SCK-AS-U-700112360,"	8",0.2,28/1/2020,1,2020,62195,Cash,On Line ,2/9/2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Germany,Hermann Josef Wernecke B.A.,Male,32,FedEx,Berlin,Low
100857,SCK-AS-U-700112360,"	8",0.2,20/2/2020,2,2020,97581,paypall ,On Line ,26\2\2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Germany,Anika Kaul B.A.,Female,30,UPS,Berlin,Medium
108195,SCK-AS-U-700112360,"	8",0.2,3/8/2020,8,2020,88244,Credit Card ,On Line ,8/10/2020,8,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Norway,Malin Helland,Male,21,UPS,Berlin,Medium
108355,SCK-AS-U-700112360,"	8",0.2,2/8/2020,8,2020,86546,Credit Card ,On Line ,9\8\2020,8,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Germany,Erich Khnert,Male,56,DHL,Berlin,Medium
113190,SCK-AS-U-700112360,"	8",0.2,25/12/2020,12,2020,50419, Credit Card ,On Line ,27\12\2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Netherlands,Jelle van de Biesenbos-Jochems,Male,39,UPS,Amsterdam,High
113305,SCK-AS-U-700112360,"	8",0.2,26/12/2020,12,2020,63996, Cash,On Line ,1\1\2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,France,Philippine Legendre,@female,59,DHL,Paris,Medium
107757,SCK-AS-U-700112360,"	5",0.2,29/8/2020,8,2020,69114,Cash,On Line,9/5/2020,9,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Spain,Teodoro Pea Soriano,Male,27,DHL,Paris,Medium
108135,SCK-AS-U-700112360,"	5",0.2,23/8/2020,8,2020,17622,Cash,On Line ,25\8\2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Australia,Ashley Johnson,Female,26,FedEx,Amsterdam,High
108387,SCK-AS-U-700112360,"	5",0.2,13/8/2020,8,2020,43677,Cash,On Line ,8/27/2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Italy,Alfredo Tommaseo,Male,54,FedEx,Rome,Low
113285,SCK-AS-U-700112360,"	5",0.2,15/12/2020,12,2020,26782, paypall ,On Line ,12/27/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,United Kingdom,Owen Scott,@female,31,DHL,London,Low
113685,SCK-AS-U-700112360,"	5",0.2,22/12/2020,12,2020,61391,Cash,On Line,12/28/2020,12,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Italy,Laura Sagese,@female,24,UPS,Rome,Medium
114405,SCK-AS-U-700112360,"	5",0.2,25/12/2020,12,2020,46150, Credit Card,On Line ,30\12\2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Spain,Julieta de Elorza,Female,51,FedEx,Paris,Medium
100040,SCK-AS-U-700112360,"	4",0.2,28/1/2020,1,2020,20613, Cash,On Line,1\2\2020,2,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Sweden,Ingmar Eklund,@male,54,UPS,Berlin,Medium
100323,SCK-AS-U-700112360,"	4",0.2,10/1/2020,1,2020,66223,Credit Card,On Line ,1/20/2020,1,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Belgium,Franck Lecoq de la Pinto,@male,33,UPS,Berlin,Low
100405,SCK-AS-U-700112360,"	4",0.2,23/1/2020,1,2020,34457,Cash ,On Line ,31\1\2020,1,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Spain,Benjamn Pi Canals,@male,28,UPS,Paris,Low
105521,SCK-AS-U-700112360,"	4",0.2,5/6/2020,6,2020,43036,Credit Card,On Line ,6/6/2020,6,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,United Kingdom,Nathan Hooper-Payne,Female,22,UPS,London,High
106059,SCK-AS-U-700112360,"	4",0.2,17/6/2020,6,2020,58238, Cash ,On Line ,24\6\2020,6,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,United Kingdom,Carl Johnson,Female,41,FedEx,London,Medium
107631,SCK-AS-U-700112360,"	4",0.2,7/8/2020,8,2020,81893, Credit Card,On Line,9\8\2020,8,2020,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Sweden,Elsa Hkansson,Female,42,DHL,Berlin,High
114039,SCK-AS-U-700112360,"	4",0.2,21/12/2020,12,2020,21479,Credit Card ,On Line,12/26/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Belgium,Augustin Dumont,Male,36,UPS,Berlin,Medium
114342,SCK-AS-U-700112360,"	4",0.2,30/12/2020,12,2020,22782,Credit Card ,On Line,1/13/2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Spain,Rico Blazquez Tomas,Male,20,FedEx,Paris,Low
114359,SCK-AS-U-700112360,"	4",0.2,27/12/2020,12,2020,79731,Credit Card ,On Line ,1/3/2021,1,2021,Socks,Crew Socks,All Seasons,Unisex,25,12.23277652,Portugal,Erika-Kelly Leite,Female,21,UPS,Paris,Medium
114456,SCK-AS-U-700112360,"	4",0.2,3/12/2020,12,2020,36520, Credit Card ,On Line,12/15/2020,12,2020,Socks,Crew Socks,All Seasons,uni,25,12.23277652,Netherlands,Los Koster,Female,51,DHL,Amsterdam,Low
102432,SCK-AS-U-700112320,"	6",0.15,27/3/2020,3,2020,81188, Cash ,On Line ,30\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Anna Jordan,@female,29,DHL,Amsterdam,High
103102,SCK-AS-U-700112320,"	6",0.15,24/3/2020,3,2020,45815, Credit Card,On Line ,28\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,William Villarreal,@male,50,FedEx,Amsterdam,Medium
102510,SCK-AS-U-700112320,"	6",0.15,10/3/2020,3,2020,35374,Cash,On Line,3/17/2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Reinhild Kroker,Female,38,DHL,Berlin,Medium
102779,SCK-AS-U-700112320,"	6",0.15,13/3/2020,3,2020,79554, paypall ,On Line ,3/15/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Germany,Ignaz Riehl,@male,26,UPS,Berlin,High
101945,SCK-AS-U-700112320,"	6",0.15,15/3/2020,3,2020,67748, Cash ,On Line ,19\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Netherlands,Dion Oosterhek,@male,49,UPS,Amsterdam,Medium
102269,SCK-AS-U-700112320,"	6",0.15,8/3/2020,3,2020,18014, Cash,On Line ,10\3\2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Debra Hayes-Barker,Female,50,DHL,London,High
102976,SCK-AS-U-700112320,"	6",0.15,30/3/2020,3,2020,61023,Cash,On Line,4/1/2020,4,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Lise Gnodde,Male,30,UPS,Amsterdam,High
105371,SCK-AS-U-700112320,"	6",0.15,3/5/2020,5,2020,40917, Credit Card,On Line,5/6/2020,5,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Netherlands,Hugo Broeshart,Female,42,FedEx,Amsterdam,High
105479,SCK-AS-U-700112320,"	6",0.15,3/5/2020,5,2020,42564,paypall ,On Line ,5/11/2020,5,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Anette Ruud,@male,53,UPS,Berlin,Low
108409,SCK-AS-U-700112320,"	6",0.15,29/9/2020,9,2020,75984,paypall ,On Line,11\10\2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,William Martin,Female,22,DHL,London,Low
108821,SCK-AS-U-700112320,"	6",0.15,20/9/2020,9,2020,48810, paypall ,On Line,9/22/2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Tracey Baxter,Female,60,DHL,London,High
109147,SCK-AS-U-700112320,"	6",0.15,22/9/2020,9,2020,71673, Credit Card ,On Line ,9/24/2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Sweden,Mrta Lundstrm,@female,59,DHL,Berlin,High
109176,SCK-AS-U-700112320,"	6",0.15,2/9/2020,9,2020,60551,paypall,On Line,12\9\2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Patricia Anderson,Female,51,DHL,Amsterdam,Low
109527,SCK-AS-U-700112320,"	6",0.15,11/9/2020,9,2020,63300, paypall,On Line ,13\9\2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Alessia Priuli,@female,40,FedEx,Rome,High
109799,SCK-AS-U-700112320,"	6",0.15,6/10/2020,10,2020,49317, Cash,On Line,7\10\2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,France,Louis Turpin,@male,29,UPS,Paris,High
110016,SCK-AS-U-700112320,"	6",0.15,26/10/2020,10,2020,39821, paypall,On Line ,11/1/2020,11,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Margaret Lenoir,@female,33,FedEx,Berlin,Medium
101738,SCK-AS-U-700112320,"	5",0.15,11/3/2020,3,2020,47310,Credit Card ,On Line,3/14/2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Mercedes Heydrich B.Eng.,Female,22,DHL,Berlin,High
105387,SCK-AS-U-700112320,"	5",0.15,19/5/2020,5,2020,65661,paypall,On Line ,22\5\2020,5,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Ashley Johnson,@female,32,DHL,Amsterdam,High
105323,SCK-AS-U-700112320,"	5",0.15,8/5/2020,5,2020,62933, Cash ,On Line ,10\5\2020,5,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Marthe Guyot-Rolland,Female,60,UPS,Berlin,High
104784,SCK-AS-U-700112320,"	5",0.15,30/5/2020,5,2020,35780, paypall,On Line,6/6/2020,6,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Sweden,Petra Karlsson,Female,27,DHL,Berlin,Medium
104937,SCK-AS-U-700112320,"	5",0.15,28/5/2020,5,2020,71106,paypall ,On Line,4\6\2020,6,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United Kingdom,Dr Howard Williams,@female,50,FedEx,London,Medium
105061,SCK-AS-U-700112320,"	5",0.15,14/5/2020,5,2020,90433, Cash,On Line,5/15/2020,5,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Dr Jeffrey Elliott,Male,58,UPS,London,High
109046,SCK-AS-U-700112320,"	5",0.15,28/9/2020,9,2020,39100, Credit Card ,On Line,10/9/2020,10,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Portugal,Nuno Correia,@male,34,FedEx,Paris,Low
109104,SCK-AS-U-700112320,"	5",0.15,11/9/2020,9,2020,26345,paypall ,On Line ,9/18/2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Sweden,Nils Olofsson,Male,56,DHL,Berlin,Medium
109190,SCK-AS-U-700112320,"	5",0.15,11/9/2020,9,2020,29713, Credit Card,On Line,9/13/2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Marta Quintero Aragn,@female,34,FedEx,Paris,High
101914,SCK-AS-U-700112320,"	9",0.15,12/3/2020,3,2020,61984,paypall,On Line,3/14/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Beatrice Giannelli,@female,44,FedEx,Rome,High
102219,SCK-AS-U-700112320,"	9",0.15,19/3/2020,3,2020,17155, Credit Card ,On Line ,20\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United Kingdom,Roger Barker,Male,36,FedEx,London,High
102609,SCK-AS-U-700112320,"	9",0.15,2/3/2020,3,2020,69284, Cash,On Line ,3/5/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Massimiliano Niscoromni-Valguarnera,@male,46,DHL,Rome,High
104902,SCK-AS-U-700112320,"	9",0.15,25/5/2020,5,2020,29104, Credit Card,On Line ,5/28/2020,5,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Italy,Vittoria Spinelli,@female,22,DHL,Rome,High
108449,SCK-AS-U-700112320,"	9",0.15,2/9/2020,9,2020,63402, Credit Card,On Line,9/11/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Sweden,Bo Johansson,Male,23,UPS,Berlin,Low
109232,SCK-AS-U-700112320,"	9",0.15,2/9/2020,9,2020,87659, paypall,On Line ,12\9\2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Jeffery Smith,@male,21,DHL,Amsterdam,Low
109343,SCK-AS-U-700112320,"	9",0.15,11/9/2020,9,2020,78026, Cash ,On Line,9/18/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,United States,Johnny Williams,@male,30,DHL,Amsterdam,Medium
109961,SCK-AS-U-700112320,"	9",0.15,3/10/2020,10,2020,72413,paypall ,On Line,10/16/2020,10,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Alfred Philippe,@male,28,UPS,Paris,Low
101970,SCK-AS-U-700112320,"	7",0.15,17/3/2020,3,2020,99177,Credit Card,On Line,20\3\2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Germany,Pauline Stroh,@female,50,FedEx,Berlin,High
102680,SCK-AS-U-700112320,"	7",0.15,18/3/2020,3,2020,75580, Cash,On Line ,3/24/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Ren Teixeira,Male,56,UPS,Paris,Medium
104919,SCK-AS-U-700112320,"	7",0.15,14/5/2020,5,2020,95071,paypall,On Line ,16\5\2020,5,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Adriana Pereira,Female,42,UPS,Paris,High
108613,SCK-AS-U-700112320,"	7",0.15,30/9/2020,9,2020,29265, Credit Card,On Line,2\10\2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Sweden,Hans Hermansson,Male,23,DHL,Berlin,High
108805,SCK-AS-U-700112320,"	7",0.15,17/9/2020,9,2020,58583, Cash ,On Line ,27\9\2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Belgium,Simone Adam,@female,26,FedEx,Berlin,Low
108845,SCK-AS-U-700112320,"	7",0.15,19/9/2020,9,2020,62489,paypall ,On Line ,1\10\2020,10,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Australia,Andrew Douglas,Male,46,FedEx,Amsterdam,Low
108923,SCK-AS-U-700112320,"	7",0.15,18/9/2020,9,2020,54644,Credit Card,On Line,9/25/2020,9,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Portugal,Sandro Pereira,Male,53,UPS,Paris,Medium
109190,SCK-AS-U-700112320,"	7",0.15,11/9/2020,9,2020,29713,Credit Card ,On Line ,9/13/2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Spain,Marta Quintero Aragn,@female,34,FedEx,Paris,High
109347,SCK-AS-U-700112320,"	7",0.15,11/9/2020,9,2020,73132, Cash ,On Line,21\9\2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Spain,Gustavo Bernat,Male,37,DHL,Paris,Low
109415,SCK-AS-U-700112320,"	7",0.15,1/9/2020,9,2020,25102, Credit Card,On Line,3\9\2020,9,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Spain,Ysica Alvarez Antn,Female,44,FedEx,Paris,High
109586,SCK-AS-U-700112320,"	7",0.15,17/10/2020,10,2020,80090,Cash,On Line,21\10\2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Portugal,Erika S-Anjos,Female,55,FedEx,Paris,Medium
101987,SCK-AS-U-700112320,"	4",0.15,24/3/2020,3,2020,89890, paypall ,On Line,4\4\2020,4,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Australia,Monica Glenn,@female,35,UPS,Amsterdam,Low
103076,SCK-AS-U-700112320,"	4",0.15,29/3/2020,3,2020,49571, paypall,On Line ,30\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,France,Charles du Roy,Male,45,FedEx,Paris,High
101502,SCK-AS-U-700112320,"	4",0.15,5/3/2020,3,2020,87154, Credit Card ,On Line ,12\3\2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Frode Strand-Mikkelsen,Female,39,UPS,Berlin,Medium
101891,SCK-AS-U-700112320,"	4",0.15,6/3/2020,3,2020,70608,Credit Card,On Line,18\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Netherlands,Chris Boer,@female,21,FedEx,Amsterdam,Low
102730,SCK-AS-U-700112320,"	4",0.15,24/3/2020,3,2020,24787,Credit Card,On Line ,3/25/2020,3,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,Norway,Asbjrn Moe,@female,60,UPS,Berlin,High
103093,SCK-AS-U-700112320,"	4",0.15,23/3/2020,3,2020,22302,Credit Card ,On Line ,3/26/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Portugal,Ismael Tavares,Male,52,FedEx,Paris,High
108924,SCK-AS-U-700112320,"	4",0.15,1/10/2020,10,2020,12229,Credit Card,On Line,10/9/2020,10,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Ivar Nygrd,Female,31,UPS,Berlin,Low
109828,SCK-AS-U-700112320,"	4",0.15,13/10/2020,10,2020,58391,Credit Card ,On Line,19\10\2020,10,2020,Socks,Crew Socks,All Seasons,Unisex,23,10.91544935,France,Ocane Leleu,@female,38,DHL,Paris,Medium
110012,SCK-AS-U-700112320,"	4",0.15,21/10/2020,10,2020,26331,Credit Card,On Line,24\10\2020,10,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Norway,Sigurd Danielsen,Male,27,DHL,Berlin,High
101544,SCK-AS-U-700112320,"	8",0.15,3/3/2020,3,2020,79237, paypall ,On Line,3/6/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,United States,Michele Mathis,Female,59,UPS,Amsterdam,High
101694,SCK-AS-U-700112320,"	8",0.15,12/3/2020,3,2020,37666, Cash ,On Line ,3/16/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Sweden,Anders Hagstrm,Male,31,UPS,Berlin,Medium
102126,SCK-AS-U-700112320,"	8",0.15,4/3/2020,3,2020,51990,Credit Card ,On Line,3/14/2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Rosalva Francisco-Valds,Female,38,DHL,Paris,Low
102634,SCK-AS-U-700112320,"	8",0.15,2/3/2020,3,2020,46527,paypall,On Line,8\3\2020,3,2020,Socks,Crew Socks,All Seasons,uni,23,10.91544935,Spain,Laura Hernandez Navarrete,Female,38,UPS,Paris,Medium
